"","Oocyte..1.RPKM.","Oocyte..2.RPKM.","Oocyte..3.RPKM.","Zygote..1.RPKM.","Zygote..2.RPKM.","Zygote..3.RPKM.","X2.cell.embryo.1..Cell.1.RPKM.","X2.cell.embryo.1..Cell.2.RPKM.","X2.cell.embryo.2..Cell.1.RPKM.","X2.cell.embryo.2..Cell.2.RPKM.","X2.cell.embryo.3..Cell.1.RPKM.","X2.cell.embryo.3..Cell.2.RPKM.","X4.cell.embryo.1..Cell.1.RPKM.","X4.cell.embryo.1..Cell.2.RPKM.","X4.cell.embryo.1..Cell.3.RPKM.","X4.cell.embryo.1..Cell.4.RPKM.","X4.cell.embryo.2..Cell.1.RPKM.","X4.cell.embryo.2..Cell.2.RPKM.","X4.cell.embryo.2..Cell.3.RPKM.","X4.cell.embryo.2..Cell.4.RPKM.","X4.cell.embryo.3..Cell.1.RPKM.","X4.cell.embryo.3..Cell.2.RPKM.","X4.cell.embryo.3..Cell.3.RPKM.","X4.cell.embryo.3..Cell.4.RPKM.","X8.cell.embryo.1..Cell.1.RPKM.","X8.cell.embryo.1..Cell.2.RPKM.","X8.cell.embryo.1..Cell.3.RPKM.","X8.cell.embryo.1..Cell.4.RPKM.","X8.cell.embryo.2..Cell.1.RPKM.","X8.cell.embryo.2..Cell.2.RPKM.","X8.cell.embryo.2..Cell.3.RPKM.","X8.cell.embryo.2..Cell.4.RPKM.","X8.cell.embryo.2..Cell.5.RPKM.","X8.cell.embryo.2..Cell.6.RPKM.","X8.cell.embryo.2..Cell.7.RPKM.","X8.cell.embryo.2..Cell.8.RPKM.","X8.cell.embryo.3..Cell.1.RPKM.","X8.cell.embryo.3..Cell.2.RPKM.","X8.cell.embryo.3..Cell.3.RPKM.","X8.cell.embryo.3..Cell.4.RPKM.","X8.cell.embryo.3..Cell.5.RPKM.","X8.cell.embryo.3..Cell.6.RPKM.","X8.cell.embryo.3..Cell.7.RPKM.","X8.cell.embryo.3..Cell.8.RPKM.","Morulae..1..Cell.1.RPKM.","Morulae..1..Cell.2.RPKM.","Morulae..1..Cell.3.RPKM.","Morulae..1..Cell.4.RPKM.","Morulae..1..Cell.5.RPKM.","Morulae..1..Cell.6.RPKM.","Morulae..1..Cell.7.RPKM.","Morulae..1..Cell.8.RPKM.","Morulae..2..Cell.1.RPKM.","Morulae..2..Cell.2.RPKM.","Morulae..2..Cell.3.RPKM.","Morulae..2..Cell.4.RPKM.","Morulae..2..Cell.5.RPKM.","Morulae..2..Cell.6.RPKM.","Morulae..2..Cell.7.RPKM.","Morulae..2..Cell.8.RPKM.","Late.blastocyst..1..Cell.1.RPKM.","Late.blastocyst..1..Cell.2.RPKM.","Late.blastocyst..1..Cell.3.RPKM.","Late.blastocyst..1..Cell.4.RPKM.","Late.blastocyst..1..Cell.5.RPKM.","Late.blastocyst..1..Cell.6.RPKM.","Late.blastocyst..1..Cell.7.RPKM.","Late.blastocyst..1..Cell.8.RPKM.","Late.blastocyst..1..Cell.9.RPKM.","Late.blastocyst..1..Cell.10.RPKM.","Late.blastocyst..1..Cell.11.RPKM.","Late.blastocyst..1..Cell.12.RPKM.","Late.blastocyst..2..Cell.1.RPKM.","Late.blastocyst..2..Cell.2.RPKM.","Late.blastocyst..2..Cell.3.RPKM.","Late.blastocyst..2..Cell.4.RPKM.","Late.blastocyst..2..Cell.5.RPKM.","Late.blastocyst..2..Cell.6.RPKM.","Late.blastocyst..2..Cell.7.RPKM.","Late.blastocyst..2..Cell.8.RPKM.","Late.blastocyst..2..Cell.9.RPKM.","Late.blastocyst..2..Cell.10.RPKM.","Late.blastocyst..3..Cell.1.RPKM.","Late.blastocyst..3..Cell.2.RPKM.","Late.blastocyst..3..Cell.3.RPKM.","Late.blastocyst..3..Cell.4.RPKM.","Late.blastocyst..3..Cell.5.RPKM.","Late.blastocyst..3..Cell.6.RPKM.","Late.blastocyst..3..Cell.7.RPKM.","Late.blastocyst..3..Cell.8.RPKM."
"TECTA",4.59961534862161,4.5609594583376,4.67914225818608,4.04238168697705,4.17112674665207,4.5737380630589,4.18515294823333,4.45831637788899,4.56193705962243,4.27939700459469,4.50956917306804,4.63267537035077,5.4275726525263,5.60380435292928,5.44025459394833,5.23760195718328,5.35688328366402,5.17803734760446,5.35811489773521,5.14155540825702,5.54871403937643,6.04367259144099,5.47683529393503,5.59613010860478,4.25655781858703,4.20882936257385,4.80079638445489,4.58038671760526,2.02750795682646,2.05241589415114,2.96606125552159,0.191562650700756,0,1.50385753257743,0.709290635723358,1.58976348698498,1.94560770318137,0.726831217032493,0,1.9789277763814,2.66698377006666,0.720716242521132,1.2910141014173,0,0.629473196786949,1.04404433270602,2.03491998434916,0,0,0.594548549550354,0,3.79722054492389,0,0,0,0,1.31498648546852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ANO8",0.352758525040637,0.31150311546827,0.232660756790275,0.575312330687437,0.603121869839996,0.466757615726172,0.565597175854225,0.381837083906047,0.43722773891291,0.631337144127481,0.429749850800216,0.739848102699327,0,0.183962834842595,0.576280257621355,0,0.196607044094818,0,0.144046369616707,0.652601217596519,0.511973981781801,1.04054179386285,0.656267534794289,0.261831658752137,0.677169938818245,0,0.980390956061472,0.382943869568991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.617298482840846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MYO1H",2.54942274574666,2.20320115631661,2.35417002602486,2.75189213840431,3.37934370731461,3.1583370271671,2.6177686458044,2.83167460125302,2.94448367114875,3.00090140274153,2.67446065156026,2.82028109650187,3.63934794472206,4.06824086131282,3.98130469036327,3.07347750967897,3.02803865208383,3.21288056634438,3.91628554634606,3.52644446459013,3.01970191444255,3.41156183099426,2.76256143004889,3.72628628972067,2.0962618530584,0.936590829823939,3.69643902065575,2.96882804350931,0,0,1.11169907219742,0.907659827853289,0,0,2.26092893995688,0,2.52581832203402,0,0,1.8491986517647,0.369606070031838,0,0,1.08610437124329,0,0,0.168642035558839,0,0,0,0,0.867896463992655,0,0.24731993497982,0,0.984771612385425,0,0.432959407276106,0.783247097378116,0.162210036314307,0,0,0,0,0.376290383337052,0.232660756790275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TUBAL3",4.18705508996806,4.8324849902876,4.81695803198555,5.37674184956284,5.79030287721513,5.35194628621029,5.80951734320822,5.60996175569977,5.29909809457749,5.42703622248934,4.30436501265442,4.29160355803056,6.65948220868879,6.18308946064076,6.95769409267548,5.98258294692259,4.52142769854772,5.22118107959651,5.50706518139818,5.89876461658173,5.65475058041011,5.69663375576314,5.33499724490688,5.15068152067333,5.78523666080553,3.47961860846942,5.22454198051688,4.94677763937674,0.996388746447621,3.48529800936214,0.780730036476377,0,0,0,0,1.99927847208254,3.91762270172628,2.23542072263744,0.250961573533219,4.5453506448223,0.153156788061421,4.4243174803758,0,0,0,0,0,0,2.5457213111304,1.64015815496328,0,0.176322772640463,0,0.151858816727005,0,0.809825996097451,0,0,2.35783347862949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ITGB4",0.347098670622268,0.316145742293356,0.327687364176047,0.426533138116673,0.359521170427595,0.529071299829111,0.32077347694587,0.372952097911829,0.427606172781899,0.334568275666133,0.348232419239271,0.402722176845605,0.989865622866287,0.855192407959154,0,1.9214363308063,0,0,0.418999465431266,0.578214165472454,0.323081789503733,0.264236151043547,0.602171790753379,0.622930350920177,1.68077442549246,1.08678376614207,0.141432790929296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.468843942974637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CCNB3",4.65804006325647,4.52782102239503,4.98991102418616,5.75475391310454,5.4846215270986,5.95414977108653,5.46424349805722,5.46205231879643,5.10810622368613,5.49489557548345,5.01122725542325,5.23951260936816,5.15578970268484,5.98550043030489,5.98440706531061,6.30748317169671,5.09064175191785,5.42105494692424,5.35120427725799,5.27008036641994,5.80133975780538,5.74676958335832,5.93934413283448,5.94588857440603,1.84317989025717,1.7454524831317,3.24792751344359,4.92234058820562,0,1.74674271577774,1.1479578813871,2.90014226035982,0.458382004156013,0.435095151620097,0.382943869568991,0.153156788061421,0,2.63876894441695,0,0,0,0,0,2.32854927500974,0.293958979028694,0,0,0,0,0,0,0,0,0,0,0,1.35727047567956,0,0,0,0,0,0.928275561611935,0.49467161164755,3.20507966574984,0,0,0,0,3.51134152592103,1.69019357782485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"GPR39",4.13224779829844,3.45246365164355,3.3210622180738,5.37138461355796,5.61417977714315,5.50671617937433,4.98116766710568,5.11740414740899,5.14628863717507,5.28580907547362,5.13701161204173,5.32542239523267,5.73506178448043,5.4947356048628,5.33403188468688,5.46123386127128,5.91776589489517,5.8342561308819,5.96691491442517,6.24052423000863,6.12705542572643,6.19286484677525,6.09398264682069,6.41587694860768,5.34163000932991,4.34440244146226,5.27716649233701,4.28206907519813,0.308011314552178,1.02502879449152,1.55777767139493,0,0,0.52707033551266,0.439357178474257,0.959028218943694,0.922958964236172,2.46152855947288,1.15445359267987,2.28688114778816,1.6144742828377,1.03562390973072,3.29939120612683,1.36401205355861,0,0,0.458382004156013,0.471967787661516,0,0,0.24000896473507,0,1.67310409759017,0,0,0,0,0,0.539034702970754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TRIM62",4.66038103524241,4.50671617937433,4.77135740899056,3.55360625668587,2.83369972095793,3.75691653434787,3.19833698875621,3.50347595134332,3.69499159352052,3.40640061182426,3.80704573999244,3.95363773967297,3.92533486649063,3.77072335021641,2.83975807969664,3.77167433390837,3.93790930570214,3.9762719749404,3.62351574149055,3.71457523885163,3.69331967881157,3.67310409759017,4.13922389508799,3.97333575047661,2.40544784370754,3.26618685450072,3.35727047567956,3.37225564844579,1.52707033551266,0,1.15769051358205,0,2.23939804156656,0,0,0.932061171343424,1.03351110236132,1.47612241988015,0,1.54201035553661,1.88518386632035,0,0,0,3.39835037034596,0,0,0,0,0,0,0,1.1807843910787,0,0,0,3.14779511328845,0.610700062134765,0.151858816727005,0.512985334813676,0,0,0,0,0,0,0,0,0,0,0,0,0,0.458382004156013,2.82680268428583,0,0,0,0.175045486110914,0,0,0,0,0,0,0,0,0,0,0
"LOC151009",2.24366908096686,2.51677160688688,2.84839759952819,2.32567423412026,2.55213110825378,2.40653667020517,2.6238668618527,2.5609594583376,2.43162295971329,2.90746755824004,1.84116804354865,1.93997876494071,2.46936505370484,3.07262034427981,2.13290581201151,2.40572012738125,0.289244285156642,0.302172799740752,2.59478738657447,2.02467428041162,2.32739994609742,1.93092653106403,2.48516918005091,3.05675691879274,1.1394694950388,2.16027483140859,1.23143240844797,0.367371065648529,0,0,0,0,0,0,0.70310069960416,0,0,0,0,0.762136169901112,0,0,0,1.79659775404831,0,0,0.16478627814334,0.43616183931445,0.149259365499623,0,0,0,0,0,0,0,0,0,0.257010618206024,0,0,0,1.25942315228141,0,0,0,1.24366908096686,0,0,0,0.426533138116673,0,0,0,0,0.72159139877538,0,0,0,0,0,0.994217647405994,0,0,0,0,0,0,0,0
"TMCC2",3.32754366229427,3.28998197246672,3.47547404674404,4.83759009149372,4.85114935522187,4.37448310432147,4.40040130426606,4.11669744320102,4.55102375624274,4.34148768960592,4.32675304598604,4.24526746651951,3.67129337248158,3.03527198997269,2.53480866123175,3.62889021902782,4.80900277493909,4.18800522119666,4.80058933123924,4.27232185276999,4.93116298805584,5.1587813372553,5.13586316536868,4.86383936082327,2.96291913453127,1.14990966753492,2.03210084316702,1.81844157576416,0,0.241230035515445,2.17536491377543,0.938097561074093,1.27738969881086,0,1.01863417413905,2.7878503341913,1.51247974691963,0,0,1.99927847208254,1.19029879162659,0.244887059123534,0.216610068742442,0.405992359675837,0,0,0,0,0,0,0,0,0,0,0,0,0,0.254594043033141,0,0,0,0,0,0,0,0,0,0,0,0,0,0.463622456851893,0,0,0,0,0,0,2.51777960346301,0.142740172116082,0,0,0,0,0,0,0,0,0,0
"KCNK18",2.02573756141361,2.4032677223393,2.31527638701493,3.03086573451381,2.75232042845967,2.76723103702388,2.86175690551042,1.79327165449808,1.7057567820498,2.41142624572647,2.53729606709084,2.41006969175638,4.41704235339282,0.687060688339892,4.41845983758099,4.9835864974389,4.09499607193352,0,3.29425313644451,2.51323806233309,2.88966822508196,4.11036324336042,2.34993137336011,3.01596136097249,2.86473092231475,0,3.27813347108124,1.75445997362548,2.87341950343486,0.577247535593151,0,0,0,2.19786539135374,0,1.74931972457408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.18459768415576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DCC",1.76128527336162,1.80446664273278,2.01221108395087,1.70177082237904,1.98331287106712,2.59383180115064,1.38294386956899,0.961252884058208,1.202260983562,1.27441076931784,1.48129894154757,1.67084033588156,2.58135124716878,1.93281710274185,3.39739226914987,2.26183165875214,2.56900492681818,1.52506659207821,1.93395025769542,2.74803179557241,2.35021433796647,2.3311319222172,2.10567807789454,2.24671210053186,0.648925559453121,2.35670725293538,2.50512874161279,1.98986562286629,0.838346736521231,0,0,0,0,0.519038609600059,0,0,1.24123003551545,0.586884812852185,1.72159139877538,0.948600847493356,0.248534836138679,0,0.577247535593151,0.252173413202027,0.414676780426886,0.194087052116302,0,0,0,1.97195733541501,0,0.756169328139299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FAR2",2.88264304936184,2.5119739817818,3.16800012451782,2.96421377794694,4.18150015170461,3.64984535230601,3.1609201881811,2.5491762786681,2.64038956005495,2.95847151623916,3.74265301430321,3.84749588378871,4.59943682303214,4.61759235264833,5.14318931091009,4.29167722317602,3.37934370731461,3.44705015545719,3.47923056120634,4.32509853776749,3.73205207330029,1.88009774972197,2.94504579663449,3.09996841715489,3.65638195721104,2.71677145641822,4.35565061727802,2.50563691176277,0,0,0.944108799107955,1.56315813040281,0.15704371014558,0,1.1788739581698,2.78093995936374,1.58448152220665,0,0.158337027167101,0,0.925999418556223,2.22804904788446,0,0,0,0,0,0,0,0,0,0,3.02147972741045,0,0,0,1.71501474991089,0,0,0,2.36960607003184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.01167453338092,0,0,0,0,0,0,0,0
"PLAGL1",2.00108161572545,3.07587486697513,2.62269612816767,2.62316453565259,2.76319908532596,2.56120392076992,2.22125842967781,2.23939804156656,1.96938076494161,2.12333511325308,2.10299399332333,2.39889757120247,3.56498780095989,1.58448152220665,1.16864203555884,1.63180275492413,0.462575888042204,2.12300395405482,1.42974985080022,2.25701061820602,2.08236196955747,2.39341620047154,1.70752479089961,2.00072116724365,0.62854031926276,1.75702324650746,1.40490312214513,2.48362233032349,1.46780115648841,0,0.210388864445403,0,0,0,0,0.151858816727005,0.368489000645104,0,0,1.72813820341893,0.496717987935177,0.62854031926276,0.400537929583729,0.317304068361915,0,0.298658315564515,0,0.460480470040011,0,0,0.153156788061421,0,0,1.0447438212244,0.160920188181103,0.679874147746623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ABCC3",1.54399071966485,2.04858495757305,2.22743303803698,1.82171021503467,1.65397717863634,2.73855168652023,1.1479578813871,0.947853143387017,1.53256632326751,1.26183165875214,1.49876146567185,1.13619138628714,3.71149490665009,3.8944297595294,2.9271379389685,2.98112198979431,2.60383401878455,2.68750866072073,2.7578766597479,1.68840418839746,3.11169907219742,3.98986562286629,3.27262045466299,3.02396499080005,0.726831217032493,2.74931972457408,2.09491164702547,3.25187054870194,0,0,0,0,0,0,0,0,0.461528559472877,0,2.04264433740849,0.219091058246197,1.33456827566613,0,2.83390207666916,0,1.47352717715676,0,3.07895134139482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"THRB",4.01774378650301,3.79202238753514,3.79555917143856,3.16188768237689,3.01863417413905,2.96051171011902,3.62608864188872,3.30100225603281,2.90669822344464,3.00072116724365,2.94673086014031,3.02467428041162,3.84046323386954,2.69755143881627,4.32847746877122,2.97324389710117,2.77694619185709,2.71149490665009,2.95939923477212,2.9547546649217,3.40721676970435,3.07227733547151,3.18760940922653,3.41737997597302,2.25580283660272,2.91130809036533,2.14698099722323,2.07073278582443,0.741574847418796,0,0.377401430785794,0,0.265436896049098,0,1.04684025420297,0,0.605968358841458,0.453122446595813,0.519038609600059,1.67626740826589,0.388465097283154,1.34653146202802,1.24731993497982,1.23020301336642,0.376290383337052,0,0.432959407276106,0.298658315564515,0,0,0,2.67333027851733,0.712815854437372,0.889084098598149,1.73378816862518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FAM70B",0.741574847418796,1.58303762379666,1.19786539135374,2.65191274464578,2.72093508135976,2.6507645591169,1.83713591392318,1.91456452349394,1.25459404303314,2.13422093976063,2.10969486482593,2.23511432037636,3.93508252331866,5.23507601551778,3.90775595305177,3.31846146516758,3.24031432933371,2.86927920734301,3.68806843065787,2.56218135647187,3.66288907940622,3.3397075074486,3.53953107147415,3.25171909260596,2.54646235816709,1.48078212440398,0.778208576398087,1.40108430150501,0,0,0.70310069960416,0,0,0,0,0,1.14404636961671,1.11103131238874,0,1.51399597936701,0,0.270229907237998,0,0,0,0,0,0,0,1.89413868819967,0,0.296310560708092,0,0.788268082866837,0,0,0,1.51349074558812,0,0,0,0,0,0,0,0,0,2.30217279974075,0,0,0.449957483628003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"GRIK4",1.39780296186249,1.67536431274915,1.26843439357638,1.57773093149008,1.51702367206458,1.46519088792598,1.10232219119669,0.951587794814754,0.868686765322135,1.0962618530584,0.630405471482323,0.733788168625182,1.5165194976611,1.34823241923927,3.98294795515753,0,1.18840092460321,1.32423456227053,0.656267534794289,2.51752767033727,2.35134564172245,1.60074549796208,1.38460245765075,1.82252621903883,0.339137384919586,2.31932890383941,0.468843942974637,2.04229412620617,0,1.10969486482593,0.153156788061421,1.34084707705041,0,0,0.172487515510134,0.43616183931445,0.333423733725192,0,0,0.6915341649192,0,0,0,0.604071323668861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SGCD",1.86155841957203,1.58159227883601,1.54250570147826,1.38294386956899,1.27381424458704,1.38901605968851,0.94185751900344,0.812292844873271,1.30100225603281,1.09895848008817,0.947105051567875,1.16027483140859,0.469885976274464,1.01863417413905,1.3138262963904,0.260627908126699,0.630405471482323,1.16735792773851,1.89878879711155,1.04684025420297,1.4594316186373,2.03174806286428,2.2621324395394,1.85798099512757,0.523060061795249,0,1.84879818124419,2.32308178950373,0,0,0,1.12035194036522,0,0,0,0,0,0.824564212089827,0.225274929869569,0.138814468902282,0,0,0,0.14535138557262,0,0,0,0,0,0,0,2.46597446450407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"HIST1H4B",0.332278283056929,0.767231037023876,0.22650852980868,1.09963185001446,1.69643902065575,2.73292038210826,1.4350951516201,0.651683180632109,0.84799690655495,1.14208662961753,1.44201456555989,1.40381306161659,3.48787218265796,1.75488750216347,0.441483479582645,1.3050950106667,2.13783137173246,2.95939923477212,2.31121245463503,3.3647124929766,2.34084707705041,0.605968358841458,3.97682185236068,2.3311319222172,3.88489092340265,2.95512678126137,4.56693689529116,4.93512968177387,0,0,0,0,0,0,0,0,1.62993940943954,0,0,1.75659635050171,0,0,0.189033824390017,1.49927188316909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.82048534298638,0.382943869568991,0,0,0,0,0,0.332278283056929,0,0,0,0,0,0,0,0,0,0,0,0
"PRL",0.913032999952141,0.601221085584946,1.11036324336042,0.964213777946939,1.3397075074486,1.2862897581341,1.60691594182521,0.903038270112912,0.735522177296537,1.40544784370754,0.254594043033141,0.673556423990145,0.569491091958716,0.142740172116082,0.331131922217202,0.659924558402378,0.34255474547732,0.24731993497982,0,0.14535138557262,0.918386234446348,0,1.13027195451886,0,0,1.06763871687536,2.87302570104647,3.20804897901997,0,0,0,0,0,0,0,0,1.35614381022528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C4orf45",2.23848117147476,2.52957110757389,2.36148765214307,3.35304093573761,3.24731993497982,2.94710505156787,2.95121476442072,2.62620548295304,2.74243744537627,3.33642622188672,2.67762099245359,2.7327033538956,0.486456955768731,1.89375050172057,2.33685463912547,3.04351949366274,1.95046841415012,2.19377174339668,2.90496571868403,2.86789646399265,3.46453758218603,2.58664466386438,0.172487515510134,3.57712666130705,4.09254574154357,2.67084033588156,3.42519072149345,0,0,0,0,0,0,0,0,1.70043971814109,3.15574923267794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8053440532131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.246104009883917,0,0,0,1.76000798683207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FAM48B1",1.57918014812715,1.66811912468643,1.54991555362196,2.12532047371441,1.6585542606509,2.06350294230616,1.41088377719558,1.49364733397521,1.76043387467011,1.69019357782485,1.53704751940466,1.33685463912547,2.20351441113076,2.64408700251674,2.71325590173097,3.54361960839827,2.57797256871381,1.34596403034287,2.68795649404448,2.38681094647222,2.99004721957379,2.51247974691963,2.70132725741294,2.80653028925957,1.1833277060448,0,0.75702324650746,0,0,0,0,0.186500557644495,0,0,0,0,0.951587794814754,0,0,0,0,0,0,0,0.140124223909071,0,0,0,0,0,0,2.25821738953602,0,0.398350370345965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.457331625485014
"GOLGA2B",2.97379492965261,2.605257262939,2.56510969653183,3.61105431506248,2.76489812281471,3.10097764772482,2.7878503341913,2.55434326566276,2.80962023484189,3.24777564281437,2.89219671046549,3.02396499080005,2.83025532416768,2.40898352943074,3.52243244833388,3.61093624041816,2.27530509419877,2.84217431759439,3.16816062905611,3.10885895597765,2.7497487788645,3.13422093976063,2.94035471153329,3.37573453858316,2.83207985267166,0.6535186707536,2.67174626686322,3.50550988600518,0.202887833470143,1.09153059312062,1.17440641852975,0,0,0,0,0,1.3595211704276,2.0830431287018,0,0,2.00144197417391,0.250961573533219,2.71259578044703,0,0,0,0.871843648509318,0.176322772640463,0.713695814843359,0,0,0.144046369616707,0.220329954879556,0,0,0,0.864730922314751,0.656267534794289,0,0,0,0,0,0,0,0,0,0,0,0,0.726831217032493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TMEM132B",3.10215419177398,2.95661428755723,2.96162332828694,3.51361707062133,3.605257262939,3.84428521125498,3.80136562762277,3.62702310555406,3.26648672875681,3.30728279106001,2.68436992901301,2.71303589486194,3.27500704749987,4.28184659157661,3.02431967919541,3.41832489907452,2.34312351940185,3.75808993420181,3.42639895265028,2.95214715961952,3.66357233541752,3.87970576628229,3.9913177569002,3.62527048937469,2.13126021466086,1.71237567288067,1.63273352595054,2.67355642399014,0,1.6507645591169,0.467801156488407,0,1.06419306192749,0,0,0.843983844048327,0.550900664647523,1.03068920407114,0.48336436071335,0.918386234446348,0.937344392150232,1.45838200415601,0,0,0,0,3.41521782488884,0.535057594894842,0.850399396770255,0,0,0.63876894441695,1.09693648250296,0,0,0,0,0.836732080459136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CPNE9",3.57034148693818,3.58928410667125,3.5634022205888,5.25311945517804,5.24081040899505,5.56172326593948,4.17216745005327,3.98959318493877,4.38577613826941,4.80565360014052,4.85872702377863,4.79893183486949,4.18483568064376,5.26198205698432,4.5053828490623,5.19282540355239,4.66891334162963,4.33942247434663,4.29792505250381,4.76569385836515,5.0571903037102,5.01841162874226,5.32304575050842,4.71017274827966,3.98832112725638,3.98340408562416,5.32351418724139,5.77628826216697,0,1.15574923267794,0.959770155211467,0,0,0,2.74480693384467,0,0,1.02502879449152,3.29542916670396,2.19660704409482,0,3.54225804976692,1.49722912878761,1.43295940727611,0,0.820485342986379,0,0,0,0,2.30041662783687,0,2.57434375392001,1.91532967601301,0.632268215499513,0,2.6156517047923,2.09963185001446,1.3912178076029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.32653734813995,0,0.140124223909071,0,0,0,0,0,0,0,0,1.20163386116965
"DUSP10",4.82165919945657,5.07407722258206,4.97544676564096,5.31117611791306,4.87430516598223,4.71512460675777,4.82400405093315,4.61723970169549,4.893410752849,4.4832998611027,4.57839533649438,4.71808758396052,5.73218778100537,5.76958663087006,5.5198878180551,5.97817274410926,5.05150261708148,5.74189838209574,5.89951402461433,6.2021826081693,6.55554010281583,6.56670862196287,6.08485089752918,6.51249554922356,2.84197311892718,4.72175543148756,3.47235779308157,1.26783539209762,0,0,0,0,0,2.56754544764375,0,0,0.211635253327149,2.92732760504922,2.22650852980868,2.34568023078636,1.93809756107409,1.74588268890226,2.51929027903653,3.01542620360961,0,0,4.4009477279222,2.29924465779607,0,0,0,0,0.189033824390017,0,0,0,0,0,0,0.175045486110914,0,0,0,0,0,0,0,0.195347598322219,0,0,0,0,2.90727526299938,0,0.655351828612554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C11orf41",2.59072177000984,2.48336436071335,2.62339868237726,2.47534433714261,2.871449415677,2.89936900827598,2.14990966753492,2.34653146202802,2.80920862427109,2.46388398047101,2.34738219131511,2.4662355621504,3.61671056358543,2.72574115650395,2.30041662783687,3.85239842028655,2.6177686458044,2.78345665436024,3.52531721225445,2.18205660901025,3.51614125119857,3.29733817360183,3.09761079662642,3.03051265202529,2.58472203150802,2.10232219119669,2.80673649165267,1.86710572950265,1.31498648546852,1.86076420262883,0.992768430768924,0.885183866320351,1.5670586262992,1.21723071622067,0.74416109557041,0.505890929729957,1.91111630637822,1.17504548611091,0.718087583960517,0.513995979367013,1.54547421084018,0.237563718317676,1.25338423580007,1.84478735007906,0,0,0,0,0,1.34653146202802,0,0,0.720716242521132,0,0,0,0,0.244887059123534,0,0,0,0,0,0,0,0,0,0,0.323081789503733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
